num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
6,Denver,116.08330009,56,conference,8798,OSX,8,6,1,False
8,New York,137.571993699,36,referral,9281,Other,31,5,2,False
6,Las Vegas,160.509036289,45,conference,12504,Windows,13,6,0,False
6,Memphis,153.837237343,44,email,6765,Windows,17,7,1,False
11,San Jose,96.2827836865,47,referral,7941,Windows,20,5,0,False
9,Phoenix,118.661505241,44,conference,14050,Windows,14,7,4,True
6,Los Angeles,128.053124847,44,conference,7902,Windows,19,5,0,False
7,Memphis,135.023630897,43,referral,9139,Windows,15,5,0,False
7,Tulsa,166.605647236,49,website,7641,OSX,17,5,1,True
8,Atlanta,197.070812574,48,conference,8590,OSX,25,5,0,True
9,San Jose,206.160541291,46,email,8733,OSX,28,6,0,True
9,Los Angeles,142.604945231,40,website,11774,OSX,30,7,2,False
5,New York,144.213311282,43,email,10074,Windows,14,6,0,True
4,Columbus,146.3697673,41,website,5850,Windows,22,7,3,True
5,Austin,168.547101068,40,website,11871,Windows,22,7,0,False
7,Freehold,154.936087358,35,referral,10222,OSX,33,6,2,False
10,Tulsa,141.753336325,44,website,7662,Windows,31,6,2,True
8,New York,146.383360791,50,website,13459,Other,20,5,3,False
9,Boston,121.798838228,39,referral,8059,Windows,23,6,0,False
6,San Diego,167.668557274,48,email,6863,Windows,16,7,0,False
6,Memphis,177.889063831,51,conference,6238,OSX,18,8,0,False
4,San Diego,168.560422519,48,conference,8461,OSX,18,7,1,False
11,Las Vegas,121.89471299,36,referral,9302,OSX,28,6,1,False
6,Las Vegas,106.293141715,47,conference,12071,OSX,16,6,0,False
9,Columbus,126.736165322,37,website,9888,Windows,27,7,1,False
5,Boston,193.43800431,44,website,14454,OSX,22,7,1,False
6,Atlanta,156.774036871,46,conference,12028,Windows,16,7,0,False
6,San Jose,104.080029434,42,conference,6713,Windows,17,5,1,False
5,Freehold,208.628109673,46,conference,14923,Windows,15,6,0,False
9,New York,142.419381405,45,referral,10377,OSX,22,7,1,False
6,Kansas City,128.011399605,49,conference,9205,Windows,18,6,0,False
8,Chicago,186.380476891,38,referral,12440,Other,24,6,1,True
10,New York,222.973427084,47,email,9131,OSX,31,5,0,True
5,San Jose,148.659488162,56,website,5565,Other,8,6,4,False
5,Kansas City,141.750327128,35,referral,13924,Other,20,6,3,True
6,Las Vegas,219.396979263,51,website,3520,Other,9,6,0,False
5,Chicago,87.6442447953,41,conference,9574,Windows,27,7,1,False
7,Boston,164.726981177,51,website,12146,OSX,17,7,2,True
8,Phoenix,128.295928082,36,referral,8525,OSX,23,6,0,False
5,Freehold,153.127465555,54,referral,10046,Windows,25,6,2,True
8,Kansas City,136.374262945,41,conference,10402,Windows,22,6,0,False
7,Columbus,107.421527706,39,email,8695,Windows,20,6,0,False
10,Columbus,251.859143389,47,website,7505,OSX,24,6,0,True
7,Boston,163.671403816,42,website,11302,Windows,21,7,0,False
7,Seattle,159.299162188,42,referral,10229,Other,24,6,0,False
9,New York,105.836388936,40,email,8913,Windows,28,4,0,False
7,Atlanta,80.0626045285,51,email,11262,Windows,14,5,0,True
8,San Diego,101.407308503,43,referral,7260,Windows,20,7,0,False
10,Kansas City,136.026821755,48,email,11219,Windows,16,6,0,False
4,San Diego,86.7271590371,52,conference,10179,OSX,15,5,4,False
7,San Jose,124.531710233,41,conference,6153,Windows,15,7,1,False
7,New York,184.222616946,50,conference,2750,OSX,18,6,0,True
7,Freehold,157.210832555,42,referral,10126,Windows,19,6,0,False
5,Austin,163.459274962,40,email,12275,Windows,23,6,0,False
4,San Jose,144.445720802,49,website,4164,Windows,15,7,5,False
8,Freehold,162.78848081,45,email,9800,Windows,21,7,0,False
7,San Jose,161.521918938,50,referral,8291,Windows,26,7,3,True
5,Seattle,140.348009155,54,conference,8311,OSX,12,5,2,False
7,San Jose,159.413862534,35,email,13115,Other,30,6,1,False
6,Tulsa,188.501346198,47,conference,4620,OSX,12,6,0,False
6,Boston,164.391396307,41,website,10972,Windows,25,6,1,True
7,New York,119.242428209,54,email,10055,Windows,16,8,0,False
8,Chicago,131.117759192,39,website,9835,OSX,33,5,3,True
7,Chicago,163.418421977,48,conference,12034,Other,19,6,0,False
7,San Diego,106.610603356,48,website,7407,Windows,20,6,1,False
5,Albany,121.302571125,54,email,9646,OSX,12,7,1,False
9,Seattle,152.485428085,43,website,4810,Windows,28,6,1,True
6,New York,157.398926088,45,email,14010,Windows,21,7,0,False
8,Atlanta,133.808988979,45,referral,10384,OSX,26,5,2,False
6,Seattle,119.286313532,46,email,6585,Windows,21,6,2,False
10,Austin,68.2712674094,38,email,15789,OSX,31,5,4,True
6,Albany,95.4864698426,48,email,10045,Windows,18,5,0,False
5,Albany,223.218638056,45,referral,8196,Windows,24,6,0,False
7,Memphis,146.27224114,42,referral,9803,Other,19,6,0,False
7,Kansas City,127.380713418,41,conference,13321,OSX,26,7,0,True
5,Freehold,163.869163765,49,referral,7658,Windows,18,7,4,True
5,Freehold,159.585491811,45,website,10832,Windows,19,6,0,False
8,Las Vegas,156.019482334,32,website,10468,Other,37,6,2,False
4,Kansas City,153.044019595,49,email,7399,Other,16,5,1,True
6,Tulsa,94.8431114852,48,email,10347,Windows,17,7,0,False
4,Albany,172.777301821,38,website,12170,Windows,23,6,0,False
12,New York,92.2306752848,39,referral,7609,OSX,31,8,2,False
8,Seattle,125.429802082,44,website,10560,Windows,29,5,2,True
5,Memphis,169.195121368,47,conference,8037,Other,20,5,0,False
7,Phoenix,151.554998941,45,website,13002,OSX,28,3,1,False
9,New York,122.790295592,42,email,10422,Windows,23,6,0,False
8,Los Angeles,166.855865452,50,referral,9770,OSX,21,5,3,True
9,Las Vegas,130.006534528,42,website,9387,Other,36,6,4,False
9,Seattle,133.955344199,44,email,10745,Windows,28,6,0,True
8,Seattle,112.337010892,42,email,10649,Windows,27,5,1,False
8,Atlanta,167.620811418,48,website,10867,OSX,16,6,2,True
7,Boston,162.4759067,38,referral,14165,OSX,19,6,2,True
8,Albany,133.085478786,44,referral,8098,Windows,29,5,4,True
6,Tulsa,103.816111999,51,email,5433,Windows,14,6,4,False
7,Austin,142.234439934,41,website,10757,Windows,25,6,1,False
8,Kansas City,127.834695231,43,email,14249,Windows,32,5,2,True
10,Kansas City,237.6281323,47,conference,6969,Other,27,6,0,True
4,Tulsa,151.120135537,53,conference,5543,OSX,16,7,3,False
6,Albany,160.020977172,53,referral,13445,Other,22,7,2,True
8,Los Angeles,223.912384078,47,email,9774,Other,26,6,1,True
7,Denver,144.636531858,56,email,9314,OSX,9,5,0,False
10,Chicago,230.207614733,48,email,8702,OSX,28,5,0,True
7,Memphis,152.478335208,43,conference,9121,Windows,18,6,0,False
8,Denver,149.846661872,48,website,11311,Windows,26,6,3,True
5,Los Angeles,92.668539666,40,conference,9095,Windows,23,6,0,False
7,Denver,154.390491486,40,referral,10099,OSX,22,7,1,False
7,Las Vegas,151.927364873,51,referral,10026,Windows,31,6,2,True
7,Atlanta,178.684667752,42,email,10786,Windows,31,6,1,False
6,Kansas City,155.398705734,41,email,7373,Windows,16,7,0,False
8,San Jose,88.7683480918,48,referral,11053,Windows,39,6,1,True
7,Los Angeles,115.530686682,42,website,8334,Windows,20,6,0,False
6,San Jose,184.940146689,51,conference,2501,OSX,9,6,3,False
8,Denver,158.293461604,53,website,7372,Windows,14,5,0,False
9,Chicago,141.469964621,39,referral,11213,OSX,28,6,2,False
6,Denver,168.343827291,46,email,8619,Windows,18,5,0,False
11,San Jose,100.250517425,48,email,11916,Windows,23,6,3,True
6,San Jose,169.579046449,59,referral,5340,Windows,11,5,2,False
8,Phoenix,142.48729816,45,email,11733,Windows,18,5,0,True
10,Kansas City,270.526599231,55,website,4371,OSX,20,7,0,True
9,Columbus,102.525836845,44,website,9329,Other,23,5,0,False
7,Phoenix,162.664463331,43,referral,8031,OSX,27,5,0,True
7,Albany,174.891120928,41,referral,9948,Other,22,6,1,True
7,San Diego,146.432878702,43,website,9570,Windows,15,6,0,False
10,Los Angeles,222.931382871,42,website,11643,OSX,14,7,2,True
8,Los Angeles,165.158485904,47,referral,12839,OSX,28,5,4,False
9,New York,124.513554262,40,email,6825,Windows,30,8,2,True
7,Phoenix,219.061196562,55,referral,8019,OSX,18,6,1,True
6,Tulsa,160.425231166,42,referral,9985,Other,21,5,1,False
5,Chicago,127.765626444,41,conference,7319,OSX,17,8,1,False
7,Austin,158.914256144,50,email,14077,OSX,24,6,1,False
9,Las Vegas,164.327281847,55,referral,10735,Other,24,6,1,True
5,Tulsa,71.7215450666,48,conference,8376,OSX,16,7,3,False
11,Los Angeles,107.691009898,41,conference,8233,Windows,25,6,1,True
6,Memphis,160.324450366,46,email,8156,Windows,16,7,0,False
8,Las Vegas,151.029146805,50,referral,11056,OSX,19,6,2,True
6,Atlanta,164.449401586,35,referral,11659,Windows,27,6,1,False
5,San Diego,173.605090338,47,email,13609,Windows,17,6,0,False
6,Seattle,186.293000965,45,conference,7665,OSX,17,6,0,False
6,Austin,163.59431545,37,referral,10305,Windows,19,6,0,False
8,Austin,125.333308435,47,website,9488,Windows,20,8,0,False
5,Austin,122.279438928,42,conference,8610,Other,21,7,1,True
7,Phoenix,159.166684748,38,referral,11369,OSX,32,5,3,False
5,Tulsa,131.283349135,39,website,10865,Windows,28,6,0,False
6,Freehold,158.949589903,49,email,8125,Other,12,5,0,False
8,Las Vegas,179.84783077,40,email,13876,Other,24,5,2,True
8,Denver,129.134407725,34,referral,8969,Windows,28,5,0,False
7,Atlanta,156.634298801,47,email,8922,Other,14,7,0,False
11,Albany,97.5360202978,45,email,8764,Windows,22,6,0,False
6,Seattle,151.40055171,33,website,9902,Windows,23,7,0,False
7,Chicago,159.528692413,49,conference,7152,OSX,12,7,0,False
6,Los Angeles,161.13380505,48,referral,8781,OSX,24,6,1,False
4,San Diego,192.71860919,46,website,13311,Windows,12,5,0,False
8,Boston,113.919724776,48,website,9143,Windows,19,6,2,True
8,Denver,159.817305344,48,website,10039,OSX,22,6,2,True
6,Los Angeles,172.185988732,46,referral,9332,Windows,35,5,2,True
8,Columbus,222.65602518,42,website,10253,Other,16,6,1,False
8,Tulsa,137.727027788,49,email,10634,Windows,12,5,0,False
8,New York,139.513895054,39,website,9019,OSX,28,8,4,True
7,Albany,137.882409704,47,conference,9057,OSX,13,5,0,False
6,Tulsa,97.7858992171,48,conference,8926,Other,16,6,0,False
7,Los Angeles,120.920898465,47,email,5239,Windows,11,6,2,False
5,Austin,182.482728182,43,email,14687,Windows,14,5,0,False
7,San Diego,169.601840958,50,email,12636,Windows,18,6,1,False
6,Albany,172.919324978,52,email,8341,Other,14,6,0,False
9,Los Angeles,154.779599109,34,referral,13197,Other,25,6,1,True
9,Denver,114.290534539,35,referral,7260,Other,27,5,0,False
8,Los Angeles,115.268168478,38,referral,8466,Windows,27,6,1,False
6,Las Vegas,133.232179041,38,referral,11422,OSX,21,6,0,True
9,Phoenix,124.090940601,45,website,8551,Other,26,5,2,True
7,New York,156.372978708,44,conference,4855,Other,10,6,0,False
5,Kansas City,207.72908274,53,referral,10509,OSX,24,5,2,True
8,Las Vegas,157.634252903,50,conference,8981,OSX,31,6,0,True
8,Chicago,127.403173807,38,website,10462,Windows,21,8,0,False
7,Austin,148.841859348,47,conference,9776,OSX,25,7,0,True
8,Tulsa,148.062380402,43,email,14045,OSX,28,7,0,True
7,Chicago,142.052181,46,conference,8667,OSX,13,6,0,False
8,Phoenix,125.096957863,51,website,10753,Windows,20,6,0,False
10,Memphis,106.778475674,37,referral,7078,Windows,30,7,0,False
9,San Jose,140.101637055,41,referral,10449,OSX,30,4,3,False
6,Seattle,182.004935128,55,website,8191,OSX,10,6,0,False
9,Kansas City,121.414990878,35,referral,8274,Other,38,7,3,False
6,Denver,163.008912468,37,referral,10816,Windows,22,6,0,False
7,Phoenix,148.047084228,39,website,10725,Windows,19,5,0,False
5,San Jose,145.179368663,46,website,9537,Windows,21,5,0,False
6,Memphis,164.808729386,45,conference,6219,Windows,21,6,1,False
7,Phoenix,161.223551334,41,referral,13233,OSX,30,6,4,False
7,Los Angeles,177.539200904,45,email,7599,OSX,25,6,0,True
8,Austin,141.506952747,45,referral,10414,Windows,13,6,0,False
6,Seattle,160.550485754,47,email,12180,Windows,12,5,0,False
7,San Diego,196.613038721,43,website,2666,Windows,13,6,1,False
8,Seattle,159.676997407,40,email,14097,Other,26,4,2,True
8,Atlanta,140.756188767,40,website,10533,OSX,30,6,1,False
7,Boston,137.072454255,55,website,9555,Windows,16,6,0,False
10,San Diego,130.594330926,39,referral,10181,Windows,20,8,0,False
7,Kansas City,85.962303698,45,conference,10055,Other,13,7,0,False
5,Boston,146.882615851,52,conference,7065,OSX,16,6,2,False
8,Chicago,206.286093947,51,website,11445,OSX,20,7,1,True
6,Seattle,162.228205626,41,referral,11242,OSX,24,7,0,True
7,Chicago,189.015186962,54,website,13902,OSX,17,6,1,True
4,Los Angeles,129.771857444,54,conference,6145,OSX,19,7,5,False
10,Columbus,139.795570728,43,email,8731,Windows,26,7,3,False
6,Boston,123.416912949,43,conference,6056,Windows,21,7,1,False
7,Los Angeles,142.512285375,41,website,10376,Windows,23,5,0,True
8,Kansas City,181.643785126,48,conference,5604,Other,6,7,0,False
6,Tulsa,142.129900308,49,website,6205,Windows,13,6,1,False
9,Seattle,114.236348812,36,referral,7351,Windows,21,5,0,False
5,Freehold,108.079891477,50,conference,6767,Other,16,6,2,False
5,Albany,186.176103231,46,website,13110,OSX,18,6,0,False
5,Atlanta,164.907545082,55,conference,5243,Other,15,8,2,False
7,Las Vegas,160.441574103,47,email,14090,Windows,22,5,1,False
6,Seattle,158.985024073,51,referral,8746,Windows,24,6,2,True
7,Denver,179.229346382,39,referral,15155,OSX,24,5,2,True
3,Freehold,175.880277747,37,email,11828,Windows,20,8,0,False
11,San Jose,100.781370008,44,referral,7665,Windows,20,7,0,False
4,Kansas City,184.343196709,57,conference,5496,OSX,14,7,2,False
10,Albany,96.9490258512,42,email,11427,Windows,35,6,2,True
10,Albany,97.4518637747,42,website,10770,Other,28,7,4,False
9,Denver,91.8038352287,42,email,12567,Other,17,5,4,True
9,Los Angeles,206.981240625,47,email,11563,OSX,23,6,1,False
8,Albany,132.631128282,43,referral,9432,Windows,16,6,0,False
10,Tulsa,104.938310527,31,website,8046,Windows,20,5,0,False
4,Denver,193.986251126,42,conference,7881,OSX,22,6,0,False
3,Albany,178.516670729,46,email,8632,OSX,21,6,0,False
5,Atlanta,107.128193792,49,conference,7649,OSX,13,6,3,False
12,Kansas City,84.6764226253,46,referral,8103,OSX,29,5,1,False
2,San Jose,205.094857464,45,conference,15528,Windows,14,6,0,False
4,Chicago,146.575478152,47,conference,9137,OSX,17,6,0,False
7,New York,159.851297838,46,email,13343,OSX,24,5,1,False
8,Columbus,164.867878166,42,email,13366,OSX,25,6,1,True
8,Los Angeles,171.046443768,42,conference,13099,OSX,18,7,0,False
5,Atlanta,188.5384091,33,website,13391,OSX,27,6,0,False
8,Memphis,130.566677346,54,referral,13486,Windows,23,6,2,True
7,San Jose,145.9765998,46,conference,7538,Windows,12,7,0,False
8,Columbus,156.737248917,40,email,11216,Windows,25,6,0,False
6,Columbus,228.607537698,52,email,5508,OSX,11,5,0,False
8,Boston,160.539772171,37,website,10297,Windows,29,6,0,True
10,Albany,101.255791707,44,referral,7158,Other,18,6,1,False
9,Memphis,142.785729438,38,referral,10713,OSX,40,5,5,False
6,Phoenix,172.142496701,36,referral,12640,OSX,31,6,3,False
4,Columbus,132.500930323,43,email,9919,OSX,19,5,0,True
10,Denver,96.5359339323,36,conference,8238,Windows,30,5,1,True
8,Memphis,147.284000187,45,website,12736,OSX,31,6,3,False
6,Kansas City,141.222454555,46,email,6440,Windows,17,6,1,True
7,San Jose,145.702654387,52,conference,12857,OSX,15,6,0,False
8,Las Vegas,113.071722857,40,website,10072,Windows,36,4,3,True
7,Seattle,144.48353832,45,referral,9041,Windows,33,5,0,True
6,Boston,178.988085927,32,referral,11653,OSX,20,8,1,True
10,Albany,156.589808516,42,conference,11650,Windows,25,5,1,True
8,Chicago,146.754853346,44,conference,11366,OSX,31,6,0,True
10,Los Angeles,89.8077044019,39,conference,10078,Windows,33,6,1,True
12,San Jose,77.4606371028,44,referral,7349,Windows,22,8,0,False
10,Phoenix,120.438174136,35,referral,9808,Other,28,6,1,False
6,Austin,146.600807241,37,website,9511,Windows,27,6,0,False
7,Boston,186.959082248,33,referral,10170,Windows,26,6,2,True
9,Los Angeles,151.844725729,39,conference,8473,Other,25,5,0,True
7,Atlanta,147.859226835,39,referral,10125,Windows,15,8,0,False
6,Boston,192.041869667,58,referral,8591,Windows,12,5,1,True
6,Kansas City,151.977814581,47,referral,9324,Windows,28,6,3,True
9,San Diego,151.546204469,50,conference,9476,Windows,11,5,2,True
5,Kansas City,196.418981603,50,conference,5959,OSX,17,7,0,False
6,Denver,176.23689959,46,email,13330,Other,13,6,0,False
6,San Diego,169.367989816,47,conference,12398,Other,18,6,0,False
6,Los Angeles,159.545751728,47,website,7386,Windows,18,5,0,False
7,Memphis,179.600624769,40,referral,8416,OSX,30,5,0,True
11,Atlanta,116.576807947,39,website,10422,OSX,36,5,5,False
7,Chicago,131.418636106,36,referral,7793,Windows,29,4,0,False
9,Seattle,106.707759597,54,email,8570,Windows,11,5,0,False
8,Columbus,177.993340229,35,referral,9959,OSX,18,6,0,True
5,Tulsa,225.094993142,53,website,7704,Other,19,7,0,False
8,Denver,149.145331211,50,referral,10040,Windows,32,5,1,True
11,Las Vegas,95.5990462561,38,email,7650,Windows,35,7,1,True
6,San Diego,168.910073777,53,referral,9590,Windows,25,6,1,True
10,Phoenix,254.250810405,52,email,5766,OSX,23,6,0,True
7,San Jose,80.6813627209,52,email,10079,Windows,10,6,0,False
10,Seattle,84.4740148143,40,website,12310,Windows,38,8,3,True
5,Denver,178.749327012,37,website,12647,Other,31,6,1,False
8,Columbus,128.062903769,49,email,14073,Other,20,7,1,False
6,Denver,199.6301132,38,email,15397,Windows,25,6,1,False
7,Albany,172.474144551,46,email,13730,Windows,20,7,0,False
8,Los Angeles,135.648190327,47,website,10544,OSX,24,6,1,False
6,Columbus,147.770368373,38,website,10174,Windows,28,5,1,True
10,Las Vegas,142.610384047,43,email,12204,OSX,27,5,1,False
4,Chicago,204.903133617,48,conference,14008,Windows,7,6,0,False
9,Columbus,77.3456287188,44,email,15234,Windows,24,6,4,True
5,Boston,179.879144775,43,email,8566,Windows,24,6,0,False
6,Atlanta,116.571860341,41,website,9156,Windows,17,5,0,False
7,Boston,154.589080609,47,email,5055,Windows,13,5,1,False
8,New York,156.79240489,44,referral,9615,Other,33,8,3,True
5,San Jose,169.267125856,35,email,11420,Windows,30,7,0,False
8,Los Angeles,142.946532636,41,website,11057,Windows,20,7,0,False
8,Albany,156.40679919,37,website,12888,OSX,32,6,3,False
7,Tulsa,138.258348424,43,website,11400,OSX,33,5,1,True
11,Austin,97.439916921,50,website,8330,Windows,15,7,0,False
10,Tulsa,148.347628475,43,website,10636,OSX,27,5,1,False
7,Phoenix,94.0741999884,36,conference,11791,Other,28,7,0,True
7,San Diego,181.229089378,43,email,13226,Other,20,8,1,False
7,Austin,188.996746057,42,referral,11727,OSX,24,6,1,True
10,New York,105.992285458,43,referral,8521,OSX,21,7,0,False
10,Denver,150.939102307,46,email,7716,Windows,26,5,1,True
8,New York,147.673844192,47,conference,9394,OSX,34,8,0,True
10,San Diego,100.298757073,42,referral,6696,OSX,23,6,0,False
6,New York,140.334312423,43,conference,5612,Other,17,6,2,False
5,Freehold,89.5255919659,39,conference,9216,Windows,25,6,1,False
6,Seattle,174.381736437,39,referral,11233,OSX,22,8,0,True
7,Albany,173.9527594,44,email,6002,Windows,13,5,0,False
7,Austin,87.6226462574,51,referral,7974,Windows,12,6,2,False
7,Chicago,139.819565532,49,referral,10021,Other,24,5,1,False
8,Freehold,138.169439442,47,referral,11673,OSX,18,7,1,False
11,Tulsa,89.523712055,42,conference,16846,Windows,20,5,3,True
7,Tulsa,116.61563665,44,website,7868,Windows,14,5,0,False
8,Denver,132.418665004,49,email,10580,Windows,14,5,0,False
5,Kansas City,200.857106374,51,website,3609,Windows,16,6,1,False
8,Chicago,147.527928374,49,email,13209,Other,19,8,0,False
6,Austin,146.16857871,47,email,7712,Windows,19,6,0,False
9,Denver,138.867716159,34,referral,10525,Windows,31,6,1,False
7,Denver,146.262038583,49,referral,10469,Windows,29,5,1,True
9,San Jose,203.001135019,42,referral,11118,OSX,21,3,0,True
